"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"233877",163.341616876418,-0.803104195597077,0.200570151841921,-4.00410623525898,6.22523868535691e-05,0.000192421218589016
"55951",1362.81029574144,2.21416665747321,0.552992616644868,4.00397146512926,6.22878811125707e-05,0.000192498616133898
"67695",529.584374804063,0.508839498490246,0.127085442126993,4.00391649880539,6.23023630318799e-05,0.000192511060665549
"242915",3.49864177154119,-4.09707584940867,1.02332806955764,-4.00367777576914,6.23652961307584e-05,0.000192673187526117
"235106",3.66871240882331,-4.66031575279167,1.16414767370423,-4.00319981567534,6.24914787500436e-05,0.000193030632146377
"100048534",29.0571314036798,-1.957440765669,0.489098122505608,-4.00214328290855,6.27712641023547e-05,0.000193764842567755
"109218",73.6528552271478,1.89187301294245,0.47270207775248,4.00225237413297,6.27423203417385e-05,0.000193764842567755
"17173",5.84878235058617,-3.09511162907364,0.77334997848578,-4.00221337709723,6.27526654685429e-05,0.000193764842567755
"546100",22.4455492702549,-1.59650820239945,0.398911220243753,-4.0021641943887,6.27657149513128e-05,0.000193764842567755
"69820",4.59699119600153,-2.92565429058783,0.731082332741769,-4.00181232613813,6.28591499322677e-05,0.000194003608398063
"15499",973.724373574171,-0.394538522576213,0.0985956486113061,-4.00158149100072,6.29205173261905e-05,0.000194160463470277
"94279",144.788620598459,2.08730601364188,0.521629010040533,4.00151443547913,6.29383546273391e-05,0.000194182963095374
"19164",1602.43973767271,0.516115459281075,0.128991464086363,4.00115978942237,6.3032772929216e-05,0.000194441690056233
"72308",1073.97227980799,0.456760504244178,0.11419216555932,3.99992855908229,6.33616083069492e-05,0.000195423332287413
"278097",290.940649418626,-1.6337321705518,0.408522560210126,-3.99912349935211,6.35774999384484e-05,0.000196056356785572
"18570",1363.86914828764,0.683554627671529,0.170954431734227,3.9984609976898,6.37556840845273e-05,0.000196572908748895
"20807",4069.24483717306,-1.1357654488941,0.284168342339243,-3.99680499081849,6.42031477518372e-05,0.000197919397213222
"56372",791.886032945828,0.392344342804179,0.0981755838821169,3.99635354626749,6.43256456268861e-05,0.000198263828745874
"72578",21.3597062048634,2.73717438440781,0.684992269981398,3.99592010648841,6.44434661109507e-05,0.000198593730795136
"18828",874.560941372847,2.49210750627597,0.623674314639216,3.99584758868515,6.4463198317712e-05,0.000198621296958506
"218693",1290.95803246997,-0.444114569681424,0.111151551081865,-3.99557689801672,6.45369041941235e-05,0.000198815127476392
"27384",13.5242524995352,2.61322737046342,0.654505636856132,3.99267358951384,6.53324728707029e-05,0.000201232322343301
"320806",379.842883870313,1.16529912770909,0.291892457669223,3.99222075491112,6.54573929023737e-05,0.000201583371050578
"78892",11014.7560210768,-2.32578653765277,0.582598642592053,-3.99209055363579,6.5493352358238e-05,0.00020166038410907
"71670",31.2896348801755,1.48810397834219,0.372805870840586,3.99163236079648,6.5620046424367e-05,0.00020201670536898
"13198",460.856849470632,-0.928009498699272,0.23250470308692,-3.99135796557346,6.569602995702e-05,0.000202216817050921
"378937",20.536084594641,-1.18638557544657,0.297278962092443,-3.99081578829533,6.58464106314764e-05,0.000202645822991371
"238021",26.7599106942384,-1.30719120594886,0.327577309791682,-3.99048153481737,6.59392829143639e-05,0.000202897729997022
"210172",127.099873015629,1.03563225934036,0.25960544270006,3.98925480363251,6.62811934788014e-05,0.000203915725233947
"67169",327.891079659202,-1.56791179941369,0.393061746713262,-3.98897072158356,6.63606108211012e-05,0.000204125948387727
"50769",22.8292505909327,2.71835420381913,0.681522904077671,3.98864687827032,6.64512535721842e-05,0.000204370625024992
"52864",302.472109152048,-0.711311000470352,0.178340011655935,-3.98851045183657,6.64894739787671e-05,0.000204454022106052
"74201",72.5662209491539,-1.16517073533581,0.292148293328466,-3.98828527136317,6.65526046920712e-05,0.000204613977324279
"107351",1998.12082304854,-1.54676904625254,0.387988907771481,-3.98663213115248,6.70178124476674e-05,0.000206009846510668
"69049",30.9822120597012,-2.55745364296564,0.641533478922663,-3.98646949378295,6.70637458810571e-05,0.000206116633768637
"71732",793.613076363285,0.536688246566197,0.134633754483904,3.9862829988178,6.71164540473441e-05,0.000206244203667181
"78937",1127.42432242538,0.787980675404502,0.197686255431587,3.98601649712161,6.71918421650172e-05,0.00020644141327957
"207958",283.012827083185,1.01878565524923,0.255594538357887,3.98594454245619,6.72122104666586e-05,0.000206469541428526
"11550",7.70077613138874,-2.88261029490507,0.723206981905118,-3.98587177257542,6.72328154746682e-05,0.000206498387211854
"16423",1018.92077521454,1.19752744335915,0.300450234535616,3.98577636396284,6.72598397631033e-05,0.000206546936217148
"74315",2653.52167405622,1.68613992240612,0.423067880001639,3.98550682315943,6.73362421775418e-05,0.000206712608738759
"217364",122.81066249266,1.22703854545461,0.307873790376057,3.98552453573858,6.73312189564234e-05,0.000206712608738759
"18481",479.902750429892,-2.65740614103254,0.667011420181076,-3.98404893923874,6.77509105742206e-05,0.000207950911219057
"212933",320.328359130904,-1.6523843382727,0.414763215039034,-3.98392209906366,6.77871019719166e-05,0.000208027318101483
"338364",44.6983838124733,1.20822874185375,0.303294358355891,3.98368353570229,6.78552209912041e-05,0.000208185445121898
"19082",374.727350600999,0.592765111629111,0.148799030379529,3.98366246149047,6.78612416022174e-05,0.000208185445121898
"72391",42.4231706858913,1.984128629595,0.498141693957842,3.9830607509094,6.80333554003528e-05,0.000208678689486373
"66109",505.913543976721,2.33074624396217,0.58517731306569,3.98297437703388,6.80580957311283e-05,0.000208719806245381
"266815",8.66154951418157,-6.413037653471,1.61041576348727,-3.98222483837584,6.8273146116495e-05,0.000209344452863118
"217379",1222.93579487379,1.19619200004941,0.300426656974899,3.98164401286585,6.84402329494147e-05,0.000209765636419187
"52502",1831.11213780336,-0.609971643044414,0.153196520824994,-3.98162856283939,6.84446827570995e-05,0.000209765636419187
"66497",168.532993473313,0.7338520839922,0.184308845136122,3.98164333052063,6.84404294678965e-05,0.000209765636419187
"26965",2722.99737802415,-0.451489519236819,0.113400923714577,-3.98135662786301,6.85230483769575e-05,0.000209970858672811
"68588",47.6006255972665,2.39398478461027,0.601312527753219,3.98126543871503,6.85493460657871e-05,0.000210016490700389
"70575",305.61396912232,1.3142814547894,0.330139314569839,3.98099043884509,6.86287100578881e-05,0.000210224661170503
"11443",513.070453818065,2.11601281777896,0.531610646578529,3.98038081328454,6.88049559374375e-05,0.000210729483312714
"69179",807.802092718623,1.87352057510475,0.470770156311232,3.97969274387507,6.90043947645643e-05,0.000211305158955583
"71803",8.61214389663271,2.05379901453175,0.51607687271278,3.97963776934213,6.90203528590466e-05,0.000211318882140609
"215351",2792.53688329033,-0.388253060257167,0.0975623494486574,-3.97953782838622,6.90493728222292e-05,0.000211372585498871
"116838",10.9136057963693,4.04456276844312,1.01642273943562,3.97921318711237,6.91437189354466e-05,0.000211626212892018
"22626",45.7164244536788,-1.20212247626644,0.30211205126028,-3.97906164700054,6.91878007356329e-05,0.000211725938997043
"80859",5432.99845984721,0.956191230872825,0.240323299148487,3.97877040745029,6.92725946459705e-05,0.000211914983421873
"55936",769.115168624358,0.505985124741506,0.127170757733197,3.97878516854524,6.92682946134582e-05,0.000211914983421873
"68395",425.262394567131,1.71106021221149,0.430068368763454,3.97857721350488,6.93288969741366e-05,0.000212051990030694
"100503337",9.356570787447,2.32381505922524,0.584172155677914,3.97796272321217,6.95082652897353e-05,0.000212565302903155
"66296",336.670645204869,0.693808240025994,0.17441588125338,3.97789602093674,6.95277619259953e-05,0.000212589618124104
"12813",3.29766334887631,-4.47894631049784,1.12601698910152,-3.97768981627152,6.95880669186369e-05,0.000212738681084652
"13025",57.4987668740176,-1.41218555552937,0.355036716629213,-3.97757609110666,6.96213472535785e-05,0.000212793970791347
"238988",7.11839407787435,2.73754707917228,0.688249736794324,3.97754903899131,6.96292659543727e-05,0.000212793970791347
"11949",3035.00160138227,0.723587948182049,0.181940131878931,3.97706619594818,6.97707472846205e-05,0.000213190967433076
"94226",5.35183557951943,-3.54483858502259,0.891378928390782,-3.97680321142674,6.98479206451752e-05,0.000213391365992967
"72479",2645.47231876915,1.40510003718257,0.353338049536635,3.97664513919519,6.98943461252842e-05,0.000213497776245
"70650",574.566988574868,0.500221669205158,0.125810830723333,3.97598256310047,7.00892611488614e-05,0.000214057648952394
"11957",1971.44680000276,0.790974815011345,0.198952801087595,3.97569077031036,7.01752630417353e-05,0.000214284762584987
"102371",120.537732475656,1.6294945348996,0.409874608426973,3.97559278227388,7.02041660464784e-05,0.000214337474616781
"13135",2123.83767975156,1.269396263209,0.319321834845474,3.97528801568888,7.02941334110996e-05,0.000214576571369127
"321019",4.70896364741667,-3.36039289639333,0.845401877051006,-3.97490588513395,7.04070928098264e-05,0.00021488576162893
"240216",9.2958782564617,2.81921841536549,0.709271434200515,3.97480890872659,7.04357867510993e-05,0.000214937709885315
"623688",32.2335072324454,2.63357670883358,0.662668832972359,3.97419733326048,7.06169982745015e-05,0.000215454977502634
"100503012",407.891100992057,1.06649597730554,0.268438740918796,3.9729584994148,7.09854206032156e-05,0.000216543165932241
"109050",56.480082746372,-2.03902666109199,0.513241452548701,-3.97284095227773,7.10204727632489e-05,0.000216614206557844
"78308",1365.6385209733,0.993938323237952,0.250213666740706,3.97235824959139,7.11645848220488e-05,0.000217017803962965
"67416",1599.57182397358,-1.96717165967405,0.495261450171308,-3.971986228675,7.12758412771145e-05,0.000217321090484436
"67038",38.6328653694762,5.19574810032913,1.30811913981519,3.97192269586635,7.12948578194145e-05,0.00021734308228955
"68614",455.80157695495,-0.631609838396468,0.159024379180087,-3.97177993495703,7.13376063050574e-05,0.000217437401902834
"233813",6.03952625632081,-2.56247205484959,0.645195618098798,-3.97162036282956,7.13854174579092e-05,0.000217547118777306
"237253",28.1491145737577,1.46325267871563,0.368458884896378,3.97127804131293,7.14880864371063e-05,0.00021782395094596
"98053",2067.45657137938,-0.744213387834791,0.187452059497278,-3.9701531678589,7.18264426827472e-05,0.000218782512674512
"330599",10.9363160243118,2.47393073574222,0.623131976632139,3.97015532586395,7.18257921178613e-05,0.000218782512674512
"73836",1291.02668046545,1.00062460042645,0.252051091099049,3.96992766848699,7.18944537788769e-05,0.000218953453097992
"223870",659.975431870953,0.462030121227363,0.116384559977028,3.96985752507513,7.19156216009421e-05,0.000218981700105531
"238023",175.557502445599,0.484948873127422,0.122183032127213,3.96903616389639,7.21639304060962e-05,0.000219701463387475
"623503",1.64943202615973,4.38252101145958,1.10419319932743,3.96898026009306,7.21808603393005e-05,0.000219716677372713
"66046",1573.46390038123,0.987355445644345,0.24878518087529,3.96870682638964,7.22637212666824e-05,0.000219932545402219
"14120",5.31631272528962,4.50860590653215,1.1360667334555,3.96861009460122,7.22930562573683e-05,0.000219985464364059
"319757",1498.26078488034,-0.913917221762854,0.230290206002158,-3.96854576505216,7.23125711444035e-05,0.000220008488513203
"448987",67.002794708654,-1.26993354953401,0.320017912993373,-3.96832020325158,7.23810365071698e-05,0.000220180410574346
"216767",71.505338631111,0.861024937254098,0.216982652838519,3.96817407285956,7.24254245702737e-05,0.000220279045690857
"66223",274.491321713868,0.566984861868313,0.14291879408662,3.96718196155976,7.27274663662911e-05,0.000221161162378616
"450219",4.22835623877757,-5.38381199936097,1.35764725096141,-3.96554553883453,7.32282693331274e-05,0.000222647312290435
"14841",28.2913118373025,2.10094154875909,0.529809909678089,3.96546291487001,7.3253641475363e-05,0.000222687683751999
"59042",2354.97710196051,1.19409016061261,0.301210239879101,3.96430798996706,7.36091669910683e-05,0.000223731527204777
"329575",125.056726025415,-1.19588133920451,0.301753231438421,-3.96311029878252,7.39795807634731e-05,0.000224820270770396
"329934",43.5815315405722,-1.62763261642047,0.410743454571504,-3.96265016108034,7.41223571955659e-05,0.000225216990600983
"320563",8.22908114115921,-2.3747769814908,0.599318290013191,-3.9624637209696,7.41802819747215e-05,0.000225355804652788
"320024",66.8788470313494,-1.40008836758414,0.353378913335527,-3.96200314944875,7.43235597619043e-05,0.00022575382809237
"23917",1674.53123961476,1.54874199694715,0.390906305151733,3.96192636582313,7.43474715836161e-05,0.000225789212315541
"545124",193.215490634045,0.4434070396455,0.111920261271268,3.96181204912298,7.43830853690428e-05,0.00022586011723288
"57738",3015.45994029908,0.856457159259219,0.216214331071725,3.96114889801226,7.4589999381499e-05,0.000226451056654829
"66492",834.942369923814,0.349432768800895,0.0882335614853818,3.96031581314767,7.48507069807774e-05,0.000227205088631232
"14608",6.86301717416614,-2.97533456749609,0.751468808025534,-3.95935870620326,7.51512900221992e-05,0.00022807989173871
"235339",2760.49869560872,2.17352066039709,0.548985399630245,3.95915931800919,7.52140521377995e-05,0.000228232752474176
"76441",776.000380349924,-2.67753312702823,0.676326669277449,-3.958934711075,7.5284811810293e-05,0.000228409826967033
"56389",1905.64918317123,0.804664714931959,0.203262693367558,3.9587427559906,7.53453348006655e-05,0.000228555790722348
"21976",742.842938037103,-0.55831679296638,0.141059735041418,-3.95801674235703,7.55746615690993e-05,0.000229213678713857
"67857",768.356944057639,0.347173837111791,0.0877197550724545,3.95776113174317,7.56555585734368e-05,0.000229421245061379
"218914",2541.416707253,0.533214432616997,0.134731997915551,3.95759315430929,7.57087655436917e-05,0.00022954478840046
"214597",8369.24011736273,1.18668088849767,0.299864991400145,3.95738389785602,7.57750971688891e-05,0.000229708077736377
"75692",33.1170570649012,1.0271589280198,0.259585716411255,3.95691620563783,7.59235483592914e-05,0.000230120213323396
"68024",400.23123472762,2.00110689779043,0.505780064425712,3.9564764183867,7.60633930257749e-05,0.000230506131629953
"53421",7175.52499810278,1.24507692904944,0.31471831314545,3.95616294649501,7.61632202533856e-05,0.000230770672128614
"100683",2689.36740545816,-0.91052499239235,0.230172219402308,-3.95584225914285,7.62654734809698e-05,0.000231042475025518
"14917",5.87171256663957,4.61142036133614,1.16582902344994,3.95548598343343,7.63792264978346e-05,0.000231349020810105
"53761",11325.1643100664,-0.569057285881972,0.14387931139586,-3.95510153865211,7.65021533911567e-05,0.000231683248419633
"239530",17.8987195066188,-2.48342261634277,0.628122677341864,-3.95372226784153,7.69447189356742e-05,0.000232985217852749
"244853",46.7348618858573,-1.49825922247552,0.379026929516505,-3.95290969004954,7.72065821717376e-05,0.000233739690484743
