EntrezGeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
22417,934.9702327,1.440323556,0.571475361,2.520359851,0.011723491,0.022367076
11984,186.19427,0.49203137,0.195194556,2.520722804,0.011711407,0.022346335
56353,4536.091466,-0.84668107,0.335829011,-2.521167151,0.011696628,0.022320448
93762,1950.750582,-0.441801838,0.175229088,-2.521281387,0.011692831,0.022315515
192169,679.4742772,0.992681571,0.393686368,2.521503539,0.01168545,0.022303741
74493,4975.74905,-0.390570894,0.15486071,-2.522078667,0.011666361,0.022269616
50915,247.8217151,-1.724272165,0.683652227,-2.522148098,0.011664059,0.022267529
234683,580.4540593,0.50626302,0.200676367,2.522783463,0.011643007,0.022229644
66277,186.3319272,2.511662235,0.995511781,2.522985947,0.011636305,0.022219152
319211,1.15953432,-3.515476668,1.39335486,-2.523030399,0.011634834,0.022218648
319955,601.1159177,0.466357995,0.184781681,2.523832404,0.011608326,0.022170325
14580,23.45819493,-1.568793535,0.621573836,-2.523905357,0.011605917,0.022168024
433470,1.72832295,-2.844863361,1.126843278,-2.524630901,0.011581986,0.02212461
69192,1098.080352,0.32155817,0.12731175,2.525754071,0.011545027,0.022056296
75400,1.675109049,4.391025139,1.738185568,2.526211943,0.01152999,0.022029854
66400,87.95646299,0.579572391,0.229398832,2.526483616,0.011521076,0.022015108
100993,12.50500367,-1.592780792,0.630310915,-2.526976377,0.011504924,0.021986525
384009,313.2944517,0.90475056,0.358035936,2.526982545,0.011504722,0.021986525
228151,2.135765529,-2.452879178,0.970523143,-2.52737835,0.011491763,0.021965933
100502700,5.843067979,-1.307611118,0.517290435,-2.527808419,0.011477696,0.021941323
381045,119.6037961,0.355937638,0.140796291,2.528032774,0.011470364,0.021929584
54122,241.1432519,-0.581867352,0.230072784,-2.529057726,0.011436922,0.021867916
211914,784.1980022,-0.386442355,0.152799321,-2.529084251,0.011436057,0.021867916
27218,1.730159357,3.763987747,1.487746886,2.529992019,0.011406512,0.021814303
66902,416.8295516,-0.599567727,0.236980303,-2.530031907,0.011405215,0.021814089
106504,1044.347754,0.59472183,0.235029128,2.530417547,0.011392686,0.021792388
15900,105.6403354,-1.439046327,0.568687202,-2.530470745,0.011390958,0.021791347
338355,661.1061,0.344624038,0.136184178,2.530573245,0.011387631,0.021787245
17719,88133.31328,0.617440214,0.243956714,2.530941674,0.011375676,0.021766635
68877,838.6174635,-0.495499823,0.195712172,-2.531778268,0.011348573,0.021717031
19063,2283.272746,-0.248345763,0.09808565,-2.531927576,0.011343742,0.021710043
77032,41.14784691,-1.702353776,0.672354609,-2.531928471,0.011343713,0.021710043
100862184,136.3963378,-0.436619715,0.172431238,-2.532138148,0.011336932,0.02170152
26374,332.2412189,-0.339238004,0.133964652,-2.532294894,0.011331864,0.021694076
16329,208.6406311,-0.399651635,0.157782128,-2.53293348,0.011311242,0.021656846
66408,295.8285412,-0.554753769,0.21901218,-2.532981355,0.011309697,0.021656141
68558,142.8889638,-0.65265721,0.257648968,-2.53312565,0.011305042,0.021649479
228715,112.5827308,0.689757943,0.272284969,2.533220786,0.011301974,0.021645855
213499,740.6755096,-0.352355367,0.139069292,-2.533667656,0.011287573,0.021620522
26904,1.985798012,2.57296832,1.015456475,2.533804632,0.011283162,0.021614322
67269,390.7023785,0.541218363,0.213594338,2.533861007,0.011281347,0.021613093
71927,1993.340954,-0.50159934,0.197948311,-2.533991512,0.011277146,0.021607294
66377,286.6729334,0.638945125,0.252119405,2.534295708,0.01126736,0.021590791
71902,2847.709193,-0.458626213,0.180953926,-2.534491641,0.011261061,0.021580966
100415787,18.07625025,-0.77869304,0.307236036,-2.53451076,0.011260447,0.021580966
239743,4.662715423,-1.79186008,0.706877933,-2.534893219,0.011248161,0.021560731
235461,1044.541488,0.932348837,0.367772526,2.535123673,0.011240763,0.021548795
66570,82.2481635,1.381346411,0.544630302,2.536301058,0.011203038,0.02147871
22634,533.5417106,-1.18727694,0.468095954,-2.536396499,0.011199984,0.021475093
13626,834.1616638,0.260797026,0.102821029,2.536417191,0.011199323,0.021475093
192212,1423.396877,1.044817779,0.411857681,2.536841794,0.011185749,0.021452265
20969,1678.232018,-0.872912867,0.344043496,-2.537216596,0.01117378,0.021431542
242093,1.998573757,-2.355261686,0.928251324,-2.537310345,0.011170788,0.021428036
14897,4624.280895,-0.406130161,0.160023994,-2.537932916,0.011150936,0.021392184
225642,1.459740338,-3.215184901,1.266794608,-2.538047511,0.011147285,0.021387408
100503805,96.46978517,-0.706088284,0.278194206,-2.538112831,0.011145205,0.021385645
100294583,2.750072922,-2.623623922,1.033552698,-2.538452009,0.011134407,0.021367154
60510,402.3372007,1.632496551,0.643029634,2.538757879,0.011124678,0.021350709
791300,87.92481885,0.573753659,0.225937969,2.539430014,0.011103326,0.02131195
234267,15.26056244,-1.963401951,0.773072308,-2.53973908,0.01109352,0.021295348
100041953,774.4820573,-0.375021296,0.147660411,-2.539755201,0.011093008,0.021295348
574402,0.909892677,-3.149373767,1.239886612,-2.540049822,0.011083668,0.021280873
13629,53550.34145,0.381931551,0.150347708,2.540321735,0.011075054,0.021266551
72813,12.05187358,-0.940541398,0.37023771,-2.540371696,0.011073471,0.021265731
57751,485.8122148,-0.300653132,0.118340499,-2.540576845,0.011066977,0.021255476
237211,69.24390931,1.048892391,0.412835747,2.540701472,0.011063033,0.021250118
102747,236.0378593,-1.036214844,0.407748207,-2.541310608,0.011043776,0.021215341
12539,3154.698796,0.35447398,0.139449574,2.541950973,0.011023563,0.021178722
66404,847.4613914,0.35774054,0.140721611,2.542186229,0.011016146,0.02116668
226652,6.732949403,1.833435558,0.721119733,2.542484242,0.011006756,0.021150846
100039211,3.685154861,-1.884212516,0.740757486,-2.543629394,0.010970742,0.021083839
100233208,35.39099957,0.791653639,0.311227771,2.54364717,0.010970183,0.021083839
102448,123.5637941,0.747795802,0.293887318,2.544498371,0.010943482,0.021035843
64817,17.622319,-0.967578207,0.380210968,-2.544845598,0.010932607,0.021017132
320538,1380.661011,0.221784668,0.087138253,2.545204424,0.010921378,0.020997738
11610,598.5908673,0.772717256,0.303537537,2.54570576,0.010905707,0.020969798
544998,58.39257954,3.528197336,1.385686144,2.546173498,0.010891104,0.020943906
353169,77.8519356,-1.251445103,0.491346215,-2.546972101,0.010866212,0.02089822
226971,488.0391496,0.838773645,0.3292941,2.547186982,0.010859523,0.020887537
269061,2038.869192,-0.422541792,0.165853857,-2.5476754,0.010844332,0.020860498
100038847,16.22186867,-1.922103422,0.754439054,-2.547725244,0.010842783,0.020859698
11801,2.932997976,-4.850462531,1.903231624,-2.548540319,0.010817478,0.02081319
100628602,6.872078406,-1.502148443,0.589305215,-2.549016037,0.010802733,0.020786992
100504309,40.0597053,-0.50962713,0.199903346,-2.549367679,0.010791846,0.020768212
27883,145.2252862,0.661271563,0.259323002,2.549991931,0.010772541,0.020733229
20874,3121.12818,0.248303484,0.097362154,2.550308046,0.010762777,0.020716603
11881,856.4748722,-0.623917713,0.244566697,-2.551114766,0.010737896,0.020670871
100861618,2.596325829,-2.130638921,0.835046414,-2.551521551,0.010725369,0.020648915
74179,1.38708729,3.584776428,1.404597361,2.552173688,0.010705314,0.020612458
50934,222.7663338,1.937430842,0.75899221,2.552636005,0.010691116,0.020587275
24015,3145.957803,0.637956451,0.249919893,2.552643741,0.010690879,0.020587275
215632,129.5449357,0.811223262,0.317679563,2.553589706,0.010661881,0.020535274
100123473,5.777588247,3.634760437,1.423324493,2.553711718,0.010658146,0.020530227
76229,37.11051665,-0.819857476,0.321022669,-2.553892778,0.010652605,0.020521702
17470,1415.840652,-1.281593652,0.501757404,-2.554209746,0.010642912,0.020505174
27078,187.8931207,-0.806707353,0.315789908,-2.554569772,0.010631912,0.020486123
22401,288.3688231,0.624117058,0.244255754,2.555178524,0.010613335,0.020452468
15430,2.724901254,-2.951482051,1.154794265,-2.555850977,0.010592847,0.020415124
22057,7846.394423,0.942541419,0.368711644,2.556310426,0.01057887,0.02039032
317677,112.5864432,-1.386780155,0.542372913,-2.556875763,0.010561693,0.020359344
67978,157.0936538,-0.928623401,0.363185148,-2.556887045,0.010561351,0.020359344
76809,560.232419,-0.600193543,0.234714938,-2.557116937,0.010554373,0.020349494
12018,685.3886355,0.55169008,0.215725879,2.557366243,0.010546811,0.020337044
110078,3011.950717,-0.959459783,0.375136208,-2.557630436,0.010538803,0.02032373
67877,363.0123291,0.402189243,0.157210065,2.558291942,0.010518774,0.020287231
30924,1.289192605,3.891752048,1.520759667,2.559084207,0.010494832,0.020243174
66597,177.962231,-0.516636421,0.201828571,-2.559778418,0.010473892,0.0202049
109648,67.6597329,-3.938189589,1.538422261,-2.559888587,0.010470572,0.020200613
100861945,51.53603014,-0.775626748,0.302927663,-2.56043552,0.010454106,0.020170958
13200,4388.737789,0.671000601,0.262045276,2.560628495,0.010448302,0.020161872
56295,596.1123882,-0.47596618,0.185876843,-2.560653454,0.010447551,0.020161872
78103,3.802831405,-1.801766146,0.703571491,-2.560885667,0.010440571,0.020151177
75284,28.83350163,0.923537596,0.360525302,2.561644331,0.010417794,0.020109325
74150,1475.071721,0.30473412,0.11895277,2.561807673,0.010412896,0.020101978
237823,354.7187722,0.863786208,0.337142661,2.562079228,0.010404758,0.020088373
319615,106.6663499,0.425696889,0.16614467,2.562206115,0.010400957,0.02008314
230996,274.6734258,0.528357034,0.206118512,2.563365269,0.010366293,0.020018306
52132,757.8598223,0.187397973,0.073095328,2.563747597,0.010354882,0.019998367
666919,25.73186524,0.594446959,0.231842229,2.564015031,0.010346906,0.019985061
107723,579.0942883,-0.650252002,0.253581884,-2.564268358,0.010339357,0.019972574
212943,253.1473555,-0.948558669,0.369813101,-2.564967729,0.01031854,0.019934454
434540,3.233922041,4.283761572,1.669862872,2.565337336,0.010307554,0.019915319
66671,264.9140763,-0.346115962,0.134919042,-2.56536037,0.01030687,0.019915319
654820,15.52957964,-1.512175386,0.589318446,-2.565973277,0.010288675,0.019883016
18571,5235.204589,0.304267118,0.118575244,2.56602565,0.010287122,0.019882101
329650,42.80790116,-1.026482879,0.40001103,-2.566136434,0.010283837,0.019877839
14670,2251.788377,-0.785661305,0.306121169,-2.566504332,0.010272934,0.019858849
78263,8.54514969,1.374801741,0.535622376,2.566736943,0.010266046,0.019847617
268469,485.9663414,-0.46178514,0.179842612,-2.567718153,0.010237035,0.019793608
16180,730.2369516,-0.626827477,0.244007996,-2.568880885,0.010202752,0.019729392
619800,0.996543153,-3.278037157,1.275740709,-2.569516778,0.010184046,0.019695288
21429,2232.292577,-0.386995527,0.150597501,-2.569734051,0.010177661,0.019685009
623169,1735.946011,0.497416115,0.193526856,2.570269189,0.010161952,0.019656689
98415,1361.089608,0.380346076,0.147973497,2.570366205,0.010159106,0.019653249
73830,1801.299905,0.358923358,0.139627764,2.570572973,0.010153043,0.019643584
381438,4023.688221,0.465730226,0.18117743,2.570575297,0.010152975,0.019643584
14863,48.68667513,-1.445145066,0.562128821,-2.570843216,0.010145124,0.019632388
214901,146.0420426,1.133700877,0.440980672,2.570862965,0.010144546,0.019632388
19265,14.31125743,-0.857614705,0.333581521,-2.570929897,0.010142586,0.019631602
100038590,1.804332252,3.237793442,1.259247704,2.571212503,0.010134312,0.01961765
71844,793.6067759,0.310189877,0.120589563,2.572277975,0.010103174,0.01955943
70538,1.86837627,4.53668552,1.763589128,2.572416357,0.010099136,0.019553668
100503615,12.22721172,1.642897971,0.63862562,2.572552558,0.010095163,0.019548031
243274,1.454093094,-2.741002807,1.065396416,-2.572753922,0.010089292,0.019538717
74552,432.6921012,0.723049376,0.28100567,2.573077537,0.010079862,0.01952251
240892,1.437343542,3.507910444,1.363307443,2.57308831,0.010079549,0.01952251
57782,168.8988241,-0.767232822,0.298134171,-2.573448118,0.010069074,0.019505719
320825,379.8931219,1.377589863,0.535308516,2.573450302,0.010069011,0.019505719
26914,1679.63966,0.480382015,0.186481901,2.576024871,0.009994346,0.019365031
69934,100.2598825,0.392481888,0.152359398,2.57602677,0.009994291,0.019365031
327747,28.43725649,0.668434715,0.259412069,2.576729438,0.009973999,0.019329675
574429,2.065000355,-2.841429548,1.102680388,-2.576838745,0.009970845,0.019325597
100163,391.4260201,0.667225863,0.258784669,2.578305225,0.009928626,0.019245792
11450,2.045392806,-2.703979233,1.048731488,-2.578333218,0.009927821,0.019245792
26951,574.3398712,0.48969683,0.189926038,2.578355421,0.009927183,0.019245792
23908,1005.004463,0.461361548,0.178935291,2.578370898,0.009926739,0.019245792
100504401,344.5493194,-0.448198501,0.173773242,-2.579214698,0.009902522,0.019203279
18768,10.21019131,3.917179026,1.518617265,2.579437964,0.009896123,0.019192892
72219,1.880613775,4.482350187,1.7374778,2.579802854,0.009885673,0.019174645
15975,726.6774493,-0.38784606,0.150313928,-2.580240331,0.009873158,0.019152387
671564,1.117750476,-3.455280369,1.338909451,-2.580667697,0.009860945,0.019130711
382030,369.7878018,0.31608307,0.122465542,2.580995959,0.009851573,0.019114544
12922,0.955864768,-3.234204041,1.253063624,-2.581037371,0.009850392,0.019114265
14979,557.3274079,0.287534281,0.111360725,2.582007995,0.009822731,0.0190626
18029,1930.758335,-0.467938755,0.181230206,-2.582013043,0.009822587,0.0190626
268780,174.8360264,2.022221003,0.783161296,2.582125821,0.009819378,0.01906011
27267,752.5542634,0.516139976,0.199838961,2.582779528,0.009800793,0.019026042
72621,453.909663,0.722900476,0.279808769,2.583551893,0.009778875,0.018985495
73504,2.207462213,-4.430006673,1.714531955,-2.583799422,0.009771861,0.018973876
108077,1392.357857,0.32423322,0.125482088,2.583900427,0.009768999,0.018970321
67530,648.4966121,0.479015883,0.185374024,2.584050735,0.009764743,0.018964056
83379,5.818264085,-1.483045788,0.573910136,-2.584108026,0.009763121,0.018962906
100038414,2.211758303,-3.414821311,1.321370634,-2.584302408,0.00975762,0.01895422
224640,1097.184199,-0.290419368,0.112355322,-2.584829668,0.009742712,0.018927258
103968,3.200315776,-2.054188661,0.794385765,-2.58588302,0.009712989,0.018871506
217718,2102.645016,-0.477347114,0.184569583,-2.586271843,0.009702038,0.018852219
100861900,310.5987505,-0.70497673,0.272513269,-2.586944599,0.009683116,0.018817437
67966,126.781304,0.91330216,0.353030285,2.587036291,0.00968054,0.018814416
193453,2.104429957,4.635738088,1.791752746,2.587264396,0.009674133,0.018803949
101118,756.8924926,0.275072286,0.106300412,2.587687852,0.00966225,0.018782834
66495,565.8179442,0.480140906,0.185537479,2.587837822,0.009658044,0.018776641
70673,15.2129156,-1.617447624,0.625004239,-2.587898647,0.009656339,0.018775308
72415,44.53000847,1.270528129,0.490941167,2.587943758,0.009655074,0.018774832
378460,25.93701065,-0.99531407,0.384579618,-2.588057253,0.009651894,0.018770629
100040123,2821.194606,0.509112617,0.196680825,2.588521871,0.009638883,0.018747306
19054,239.4437435,-0.624992894,0.241382487,-2.589222196,0.0096193,0.018711196
633640,298.9628398,0.727953997,0.281130275,2.589383152,0.009614805,0.018704427
71985,117.5687474,0.469445968,0.181218368,2.590498825,0.009583695,0.018645876
17385,27.82410568,-2.016545781,0.778376954,-2.590705919,0.00957793,0.01863663
208618,3377.174036,-0.837301486,0.323187772,-2.590758556,0.009576465,0.018635749
100862012,3774.429681,0.190059071,0.073341545,2.591424408,0.009557954,0.018601691
100504637,20.91797889,0.947563333,0.365619901,2.591662354,0.009551346,0.018590797
270328,9.495191003,3.763535522,1.452123746,2.591745733,0.009549032,0.018588257
76580,635.7709539,-0.562260035,0.216920826,-2.592005779,0.009541817,0.018576176
22344,2151.066662,-0.45607952,0.175944607,-2.592176744,0.009537076,0.01856891
170742,86.00430171,-0.821117289,0.316748208,-2.592334438,0.009532705,0.018562363
228994,2212.201536,-0.323590863,0.124814173,-2.592581066,0.009525873,0.01855102
68371,4.465682054,-2.064506455,0.796036199,-2.593483133,0.00950092,0.018504383
208628,326.4007255,1.342341633,0.517536263,2.593715126,0.009494512,0.018493859
74563,76.87199617,3.95349652,1.524226511,2.593772311,0.009492933,0.01849274
229211,1499.083753,0.693867342,0.267430982,2.594566035,0.009471042,0.018452047
232536,312.4795134,0.487133409,0.187746051,2.594639975,0.009469005,0.01845003
19366,122.9636956,1.051656785,0.405258948,2.595024221,0.009458425,0.018431367
72661,5.151955046,-2.187062783,0.842765266,-2.595103135,0.009456254,0.018429086
14171,14.17715541,-1.473357214,0.567662066,-2.595482951,0.009445809,0.018410678
20190,11.28565137,-1.815089029,0.699063054,-2.596459674,0.009418996,0.018360362
11877,395.5956067,-0.607856919,0.234099519,-2.596574834,0.009415839,0.018356151
15500,253.9268632,-0.450870524,0.173628153,-2.59675931,0.009410784,0.018348239
73218,501.4001062,0.30621766,0.117913697,2.596964273,0.009405171,0.018339236
100049164,11.77103577,1.178222749,0.453618703,2.597385739,0.009393637,0.018318686
100114901,5.861666726,4.663050469,1.794843404,2.598026356,0.00937613,0.018286482
103768,38.03739895,-0.917588766,0.353185731,-2.598034645,0.009375903,0.018286482
66459,333.2137029,-0.607077977,0.233598374,-2.598810795,0.009354732,0.018248615
